label	text
0	""" 
 've been reading this talk page and I was amazed by the way some people are ready to make such a violent debate about issues they seem not to know the basis of what they're talking about. I may understand that some of the contributors to this discussion do not know a world of arabic, but that is a shame when discussing the work of someone (antoun saadeh) who wrote mainly in arabic (his complete works is a 17 volume series of around 200 page each, and cover a nearly 30 years of writing) and a party whose intellectuals (at least 4 generations) have a massive production of memoires, and doctrinal discussions (to name a few concerning memoirs Abdallah koberssi, Jebran Jreij,Julia el mir-saadeh, Ibrahim yamout, Mahmoud Nehme... for doctrinal discussions Said Taki el dinne, Wassim zeineddine, Nassif Nassar, Enaam Raed, Aboud Aboud...). I think some due clarifications are to be made: 1- concerning racism and Nazi claims: a) back in 1934, when he was in french mandate jails and when the Reich was at his peak and eugenism was still in vogue in Europe and America, Saadeh wrote one of the most central books in his doctrine """"The Rise of Nations"""", in the second chapter of the book he makes - based on a well referenced scientific anthropological findings and other writings regarding the development of national identity in Europe - a solid case against races' superiority claim (he clearly defines social interaction between different people of different origin and culture as basis to any real development in human history) and underline that linking nationalism to racism (in taking examples not only of Germany but also of France and Europe in early 18th century) is a very reactionary and dangerous position, that should be combatted in the Arab Levant a land of strong diversity. b) On the other hand it is well known - and referenced, even Pipes and Hitchens would agree so - that SSNP followers are form very different religious (of very diverse sects) and ethnic (arabs, but also kurds, armenians, greeks, turks, persians, franks...) origins. And they might be with some communist parties in the region the very few who could proclaim such a diversity, Hardly a case for racism c) concerning the alleged saadeh's anti-arabs positions. It is striking thow some get to such a conclusion, when one of the 4 core objectives of the party clearly stated in its Goal, is the cration of a pan-arab front. saadeh defended what he called """"true arabism"""", in his view a realistic, operative version of arabism capable of mobilizing development and resistance to colonial and then Zionist threts. He attacked conventional arabism (claiming a one Nation from Mauritania to the comores ilands, and mainly based on the sole lingual link, and the arab islamic culture negating all minority cultures). That does not mean that Saadeh's position is an anti-arab cultural position but that of considering the arab golden era of the middle ages as part of a longer history going from antiquity to present days, building a certain """"geographic culture"""" in a certain geographic territory that is in his view the Fertile Crescent. He sees his Greater Syria and his party as one of the forces in the rise of the Arab World. c) most importantly his social nationalism doctrine is contradictory to any racism or even any chauvinism - that he denounces plainly in his writings. His conception of nationalism has at its core two central founding dynamics """"social interaction"""" and """"territorial interaction"""". The """"Moutahhad"""" is his elementary social and territorial unit, it is considered to be the territorial scale in which basic needs (mainly security, food, shelter and community) could be achieved via social interaction. there is different level of Moutahads incorporating linked nets of smaller Moutahds, and responding to different level of human needs ( As a exemple a village or a town quarter is an elementery Moutahad, a territorial region or a metropolis is a different level of Moutahad incorporating a network of villages or of quarters...). The """"Watan"""" or """"Patrie"""" is the Nation level territorial Moutahad. For Saadeh beeing part of a Moutahad is a simple choice to live in it, and committing ones future to its, regardless of racial, cultural or religious origin. Of course left by itself and ruled by reactionary exclusive cultures set on primary social bodies (clans, tribes, large families, religious groups...), such a space holding great potentials for development will turn out to be a battlefield of tribes and flags, and a backyard for colonial exploitation. That's where he think his Nahda, a Cultural and Political Renaissance is needed to bring in a more liberal modernist spirit - in opposition to the racist Toranic movement of Ataturk or the Fascist approach of Mussolini, he thought to do it not by deneing the multicultural status of the Levant and consider rich with heritage, and by proving in his writings, that none of these cultures are fundamentally racis"
0	""" 

 == Same coffee shop? == 

 My memory of it is shaky, and maybe the geography couldn't possibly work out, AND it's been a while since I've seen Identity...but wasn't the coffee shop where Bourne and Nicky stopped in Ultimatum (when Bourne asks Nicky why she's helping him) the same as the one he stopped at with Marie in Identity (where he made the """"catching the sightlines and looking for an exit"""" speech)? If so, that should obviously go in the """"References to Previous Films"""" section. But it's probably not. Anyone want to confirm/deny this?  """
0	"""== Your edit to Maungaturoto == 
 Please don't try to add HTML to Wikipedia pages. We typically only use wikimarkup in articles. –   """
0	Balancing the two approaches to psychiatry ( biological and psychological ) is always difficult. Also psychiatric disorders are of unknown cause / pathophysiology.
0	"== Your name mentioned == 
 Hi, I just thought of letting you know that you are mentioned by Ariana310 at here and here"
0	I've just discovered yet another list: List of composers by name, an undifferentiated list of mostly 20th-century names.  We don't need all these lists and they're impossible to maintain!  There's also List of modernist composers, and List of acousmatic-music composers, as well as the more specialised List of 20th century Mexican composers and the List of female composers in the United States during the 20th century that I've mentioned before.  But my favourite bizarre specialised list must be List of composers who employed pipe music.
0	::Consensus for ruining Wikipedia? I think that can be ignored.
0	shut down the mexican border withought looking bad.
0	":Jerome, I see you never got around to this…! I’m not surprised: I looked for an example of the ‘’in nomine’’ plainsong notaion and couldn’t find one online - to my astonishment too.  
 :But maybe you could clear up a question for me: is the cantus firmus of the English ‘’in nomines’’ the plainchant (in the alto part), or one of Taverner’s other three parts? This is not clear to me in the article. If the ‘’in nomines’’ are based on the plainchant, then where does Taverner come into it? Your expertise would be most appreciated, and maybe the article requires some explanation to this effect."
0	"==Lucky bastard== 
 http://wikimediafoundation.org/wiki/Press_releases/English_Wikipedia_Announces_Thousandth_Featured_Article 

 Heh you are famous now. I kida envy that. Congrats."
0	"==shame on you all!!!== 

 You want to speak about gays and not about romanians..."
1	MEL GIBSON IS A NAZI BITCH WHO MAKES SHITTY MOVIES. HE HAS SO MUCH BUTTSEX THAT HIS ASSHOLE IS NOW BIG ENOUGH TO BE CONSIDERED A COUNTRY.
0	""" 

 == Unicorn lair discovery == 

 Supposedly, a 'unicorn lair' has been discovered in Pyongyang, North Korea. The lair is supposedly associated with King Dongmyeong of Goguryeo, who supposedly rode a unicorn.  It should be added, but i can't quite find where to insert it. """
